app,userName,rating,title,review,date,is_about_app,primary_theme,sentiment,specific_complaint,feature_request,severity,content_quality
lidl-plus,Franz Strobl,5,,"Wenn ich einkaufen muss, dann bei Lidl",2026-05-19T17:40:09,False,In-store experience,positive,,,low,insufficient
lidl-plus,Marcel Soika,4,,funktioniert wieder.. Internetverbindung klappt,2026-05-19T16:14:40,True,Performance & stability,positive,,,low,insufficient
lidl-plus,Thomas R,1,,"Die für mich wichtigste Funktion fehlt: ich möchte alle Angebote, nicht nur die Lidl Plus Angebote, in der App sehen und dann in eine Einkaufsliste übernehmen. Das können die Apps anderer Anbieter seit Jahren. Solange das nicht geht, kaufe ich nicht bei Lidl.",2026-05-19T12:23:22,True,Coupons & discounts,negative,"App zeigt nur Lidl-Plus-Angebote, keine vollständige Angebotsübersicht mit Einkaufslisten-Funktion.",Alle Angebote anzeigen und in eine Einkaufsliste übernehmen können.,medium,substantive
lidl-plus,Gregor Rogalla,5,,Hallo Lidl App Entwickler Die App seit der letzten Update läuft wieder. Android 17 Pixel 8 Pro Mit freundlichen Grüßen Gregor,2026-05-19T11:24:46,True,Performance & stability,positive,,,low,substantive
lidl-plus,Helmut D,5,,Funktioniert endlich wieder auch mit Android 17!,2026-05-19T11:03:08,True,Performance & stability,positive,,,low,substantive
lidl-plus,Lothar Pruski,3,,Gute Angebote und Qualität,2026-05-19T10:54:46,False,In-store experience,positive,,,low,insufficient
lidl-plus,Margrit Grafke,1,,Leider ist die Ap mit meinem Handy nicht kompatibel,2026-05-19T10:44:59,True,Performance & stability,negative,App ist nicht mit dem Gerät des Nutzers kompatibel.,Breitere Gerätekompatibilität sicherstellen.,high,insufficient
lidl-plus,Ramon Hein,5,,Ist gut,2026-05-18T22:42:07,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Ines Keller,1,,"leider kein Zugang möglich,das eine Handy ist zu "" alt"" hier funktioniert die App nicht mehr und auf dem anderen Telefon bekomme ich keinen Zugang",2026-05-18T22:25:34,True,Authentication & login,negative,"Kein Zugang möglich – auf einem Gerät zu alt, auf anderem klappt der Login nicht.",Login auch auf älteren Geräten ermöglichen.,high,substantive
lidl-plus,Johannes Ws,5,,Seit Android 17 zeigt App keine Internetverbindung an und ist nicht mehr nutzbar. Update: seit letzten Update funktioniert die App wieder,2026-05-18T21:58:27,True,Performance & stability,positive,,,low,substantive
lidl-plus,Guido Schidda,5,,Nach heutigen Update funktioniert wieder alles wie es soll.,2026-05-18T21:20:21,True,Performance & stability,positive,,,low,insufficient
lidl-plus,Elisabeth Sebesta,5,,Lidl Mattersburgerstr. In Eisenstadt ist für mich sehr einladend. Super Geschäft,2026-05-18T20:41:38,False,In-store experience,positive,,,low,insufficient
lidl-plus,p winkel,5,,ist top,2026-05-18T19:32:54,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Rudolf Grün,5,,top,2026-05-18T18:06:51,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Mario Hanke,5,,Sehr sehr gut 👍,2026-05-18T16:30:21,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Ludwig,1,,android 9 wird laut play store nicht mehr unterstützt.,2026-05-18T16:27:53,True,Performance & stability,negative,Android 9 wird laut Play Store nicht mehr unterstützt.,Unterstützung für Android 9 beibehalten.,high,substantive
lidl-plus,Volker Thiemann,1,,Trotz der vielen Beschwerden wurde die Suchfunktion für die digitalen Kassenbons nicht wieder zurück gebracht. Dafür dann auch von mir 1 Stern.,2026-05-18T16:17:29,True,Search & navigation,negative,Die Suchfunktion für digitale Kassenbons wurde entfernt und nicht zurückgebracht.,Suchfunktion für digitale Kassenbons wieder einführen.,medium,substantive
lidl-plus,Kujtim & Valentina Bajrami,5,,ser gute,2026-05-18T14:41:25,True,Other / unclear,positive,,,low,insufficient
lidl-plus,C Menga,1,,plötzlich mit meinem Gerät nicht mehr kompatibel? unglaublich!,2026-05-18T12:48:17,True,Performance & stability,negative,App ist plötzlich nicht mehr mit dem Gerät kompatibel.,Kompatibilität mit älteren Geräten erhalten.,high,insufficient
lidl-plus,d/dx,1,,"Wer trifft hier wie Entscheidungen?! Wieso z.B. bezeichnet ""Endet morgen"" etwas, was nur noch heute gilt? Überleg doch mal, ob endet ""HEUTE"" nicht eher zutrifft 💩 Es wird einfach nicht besser. Unglaublich entäuschend 😨👎",2026-05-18T10:55:46,True,Coupons & discounts,negative,Irreführende Beschriftung von Coupons: 'Endet morgen' obwohl nur heute gültig.,Korrekte Beschriftung von Couponlaufzeiten (z.B. 'Endet heute').,medium,substantive
lidl-plus,Sam G,2,,"Wäre gut, wenn man Online-Bestellungen per Code in der Filiale bezahlen kann.",2026-05-18T09:57:57,True,Payment & checkout,neutral,Online-Bestellungen können nicht per Code in der Filiale bezahlt werden.,Bezahlung von Online-Bestellungen per Code in der Filiale ermöglichen.,medium,substantive
lidl-plus,Esther T.P.,4,,"Aktuell bin ich mit der App sehr zufrieden, würde mir aber wünschen dass man beim ansehen des Prospektes, die Angebote direkt auf eine Einkaufsliste machen kann.",2026-05-17T23:55:25,True,Coupons & discounts,positive,,Angebote aus dem Prospekt direkt auf eine Einkaufsliste setzen können.,low,substantive
lidl-plus,Eva Prazenkova,5,,habe noch kein Liesl plus,2026-05-17T19:43:31,False,Other / unclear,neutral,,,low,insufficient
lidl-plus,Silke Staudt,2,,"Bei mir funktioniert die App super und ich kann auch einige der Rabattcoupons gut brauchen. Update: kaum ne gute Bewertung losgeschickt, schon hab auch ich Probleme. Heute ging gar nichts, kein Kassenbon in der App und die Coupons gingen auch nicht, sehr schade, zumal jetzt verstärkt Werbung für die App gemacht wird. Nächstes Update: für mich wird die App immer sinnloser, da es immer höhere mindesteinkaufswerte für die Coupons braucht. Den Umsatz Pack ich meistens nicht. Super fänd ich eine Mög",2026-05-17T19:24:26,True,Coupons & discounts,negative,Kassenbons und Coupons funktionierten nicht; Mindesteinkaufswerte für Coupons sind zu hoch.,Niedrigere Mindesteinkaufswerte für Coupons.,high,substantive
lidl-plus,Fritz Vogler,5,,diese App kann ich nicht installieren und bekomme keine Lidl Plus App mehr.Eine tolle Erneuerung .Ciao Ciao!!!.,2026-05-17T18:21:20,True,Performance & stability,negative,App lässt sich nicht installieren.,Installation der App wieder ermöglichen.,high,substantive
lidl-plus,Johann Hein,1,,Anzeige von Prospekten zu klein mann kann nichts sehen. Nur mit der Lupe lesbar. Nichts für Alte Menschen.,2026-05-17T13:42:25,True,Search & navigation,negative,Prospektanzeige ist zu klein und nur mit Lupe lesbar.,Schrift und Anzeige im Prospekt vergrößern bzw. zoombar machen.,medium,substantive
lidl-plus,D. O.,1,,"Die schlechteste Einkaufsapp, die ich kenne: - unübersichtlich, völlig irrelevante Informationen dominieren, Suche nach konkreten Kategorien nicht möglich - normale Angebote lassen sich nur im Prospekt anzeigen und nicht zur Einkaufsliste hinzufügen - diese damit völlig nutzlos und vielleicht deshalb so gut im Unteruntermenü versteckt - Verbindungsprobleme zum Server Der eine Stern dafür, dass man zumindest das Prospekt der folgenden Woche anschauen kann.",2026-05-17T13:17:14,True,Search & navigation,negative,"App unübersichtlich, keine Kategoriesuche, Angebote nicht zur Einkaufsliste hinzufügbar, Serverprobleme.","Übersichtlichere Navigation, Kategoriesuche und Einkaufsliste aus dem Prospekt.",high,substantive
lidl-plus,Bettina Thomas,5,,"Die Atmosphäre dort ist gut, die Verkäuferin und Kassierer sind immer freundlich. Das Angebot ist Super. Ich gehe gerne dort einkaufen.",2026-05-17T11:11:29,False,In-store experience,positive,,,low,insufficient
lidl-plus,Zoran Lucic,5,,Top,2026-05-17T10:39:41,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Hannelore Wehmann,4,,Leider sind Werbeartikel oft nicht im Angebot .,2026-05-17T09:59:04,False,In-store experience,negative,Werbeartikel sind oft nicht im Angebot verfügbar.,,low,substantive
lidl-plus,Zaphod Beeblebrox,2,,"Neulich wollte ich mein Auto laden, was diese App voraussetzt. Die Funktion habe ich nicht gefunden und bin weiter gefahren - zu Aldi. Das funktioniert das AdHoc! Die SB-Kassen rufen wirklich JEDES Mal jemanden vom Personal. Das dauert einfach für alle länger. Ich nutze sie nicht mehr. Lidl hat da ein komisches digitales Konzept, das für mich überhaupt nicht anwenderfreundlich ist. Der Mensch ist ein Gewohnheitstier, und wenn ständig die Benutzerführung verfummelt wird, nervt das.",2026-05-17T07:18:22,True,Search & navigation,negative,E-Mobilitäts-/Ladefunktion ist schwer auffindbar und Ladevorgang ließ sich nicht starten.,E-Mobilitätsfunktion leichter zugänglich und AdHoc-Laden ermöglichen.,high,substantive
lidl-plus,Sandra Maier,3,,"Suchfunktion ausser Kontrolle. Wenn ich in die Suchleiste Lachs eingebe, dann gibt die App als Ergebnis Gartenmöbel. Das selbe passiert,wenn ich Weichspüler suche und die App mir Pfannensets auswirft. Wer hat denn das programmiert?",2026-05-16T23:00:21,True,Search & navigation,negative,Suchfunktion liefert völlig unpassende Ergebnisse (z.B. Gartenmöbel bei Suche nach Lachs).,"Suchalgorithmus reparieren, sodass relevante Produkte gefunden werden.",high,substantive
lidl-plus,Ho Ke,1,,"Ich hab geschlagene 5 Minuten nach dem Button ""E-Mobilität"" gesucht und weitere 10 Minuten erfolglos versucht den Ladevorgang zu starten",2026-05-16T20:36:57,True,Search & navigation,negative,E-Mobilitäts-Button schwer zu finden und Ladevorgang nicht startbar.,E-Mobilitätsfunktion besser sichtbar und funktionsfähig machen.,high,substantive
lidl-plus,Martin W.,3,,"Freeway Cola gratis Coupon nicht verrechnet. Gekauft hätte ich mir die sonst sicher nicht. Das geht nicht, dass Coupons immer mal wieder nicht abgezogen werden! Ich habe extra nachgesehen. Nicht nur die schwarze zuckerfreie ist gelistet, auch die normale rote freeway.",2026-05-16T20:20:49,True,Coupons & discounts,negative,Gratis-Coupon (Freeway Cola) wurde nicht vom Einkauf abgezogen.,Zuverlässige Verrechnung aller eingelösten Coupons.,high,substantive
lidl-plus,Mic Berndt,4,,Rri,2026-05-16T20:04:42,True,Other / unclear,neutral,,,low,insufficient
lidl-plus,Dominic K,1,,"Bereich ""Mein Konto"" funktioniert nicht mehr",2026-05-16T18:44:05,True,Performance & stability,negative,Der Bereich 'Mein Konto' funktioniert nicht mehr.,,high,substantive
lidl-plus,Alex 83,1,,"Betrug am Kunden nenne ich das... Man aktiviert die gratis Produkte und wenn man an der Kasse nicht aufpasst, kann es passieren, dass man die trotzdem berechnet bekommt!",2026-05-16T17:46:02,True,Coupons & discounts,negative,Aktivierte Gratis-Produkte werden an der Kasse trotzdem berechnet.,"Sicherstellen, dass aktivierte Gratis-Coupons an der Kasse zuverlässig abgezogen werden.",high,substantive
lidl-plus,Armin R. Ja,1,,"Für Elektroauto Lader eine unfassbar langsame App, nach drei Minuten rumdödeln passiert nichts. Dreimal Wiederholen und immer Abbruch. Jetzt bei Vattenfall mit Ladekarte beginnt das laden nach 15 Sekunden. Die Lade- App Entwickler nutzen ganz sicher nicht ihre selbst programmierte App.",2026-05-16T16:50:03,False,Performance & stability,negative,"Ladevorgang für Elektroautos startet nicht, App bricht nach Minuten ab.",Ladefunktion zuverlässiger und schneller machen.,high,substantive
lidl-plus,Marius Bast,1,,Lidel finde ich richtig gut Silke Bast,2026-05-16T15:52:13,False,Other / unclear,positive,,,low,insufficient
lidl-plus,Monique Gottmann,3,,Ich bekomme kein Online Kassenbon mehr :(,2026-05-16T15:26:28,True,In-store experience,negative,Online-Kassenbon wird nicht mehr bereitgestellt.,Digitalen Kassenbon wieder verfügbar machen.,medium,substantive
lidl-plus,Danja Siepermann,1,,"Würde gerne mit der App zahlen. nicht möglich. wenn ich das Lastschriftverfahren hinzufügen will, schließt die App den Vorgang nicht ab. Beim vierten Mal habe ich aufgegeben. Meine Bank Karte kann ich aus irgendwelchen Gründen nicht nutzen. Rabatt Coupons gibt es jetzt nur noch für ungesunden Kram. Würde mir Rabatt Coupons für Obst und Gemüse wünschen.",2026-05-16T13:12:37,True,Payment & checkout,negative,"Lastschriftverfahren lässt sich nicht hinzufügen, Vorgang wird nicht abgeschlossen.",Rabatt-Coupons auch für Obst und Gemüse anbieten.,high,substantive
lidl-plus,Baraa Moubid,5,,"Sehr toll , dennoch gibt es in den Angeboten noch so wie Schweine Produkte oder generell Fleisch , vielleicht kann man das ändern oder so auf nur halal,vegan,vegetarisch LG",2026-05-16T13:10:52,True,Coupons & discounts,positive,,"Angebote filtern nach halal, vegan oder vegetarisch ermöglichen.",low,substantive
lidl-plus,Tanja Ramstöck,1,,App lässt plötzlich keine Anmeldung mehr zu. Man wird immer wieder nur auf die Startseite geleitet. Deinstallation/Neue Installation etc. bringt gar nichts. Kundenservice hat auch keine zufriedenstellende Lösung. Ich solle doch einfach ein anderes Gerät benutzen.,2026-05-16T10:42:45,True,Authentication & login,negative,"Anmeldung nicht mehr möglich, App leitet immer auf Startseite zurück.",,high,substantive
lidl-plus,Meik Sinok,4,,"Glückwunsch, die App funktioniert jetzt auch mit Android 17, nach nur 4 Monaten. Jetzt meckert nur noch Lidl Pay das keine Internet Verbindung vorhanden ist wenn man es aktivieren will.",2026-05-16T09:18:37,True,Payment & checkout,neutral,Lidl Pay meldet beim Aktivieren fälschlich fehlende Internetverbindung.,,medium,substantive
lidl-plus,Hubi G,5,,Android 17 funktioniert. Tolle und einfache App.,2026-05-16T08:50:27,True,Performance & stability,positive,,,low,insufficient
lidl-plus,Leo Wolf,5,,Lebensmittelprodukten Lidl,2026-05-16T08:25:37,False,Other / unclear,positive,,,low,insufficient
lidl-plus,Angelika Poor,5,,Alles bestens,2026-05-16T08:20:23,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Alexander Hasenhuettl,5,,Alles Super Danke.,2026-05-16T07:07:34,True,Other / unclear,positive,,,low,insufficient
lidl-plus,FABIAN 5113,4,,An sich eine tolle app was für den Onlineshop fehlt wäre ein Merkzettel wie früher um Artikel zu speichern alles in den Warenkorb ist keine Möglichkeit weil man es dann immer wieder löschen muss,2026-05-16T01:36:03,True,Search & navigation,positive,Im Onlineshop fehlt ein Merkzettel zum Speichern von Artikeln.,"Merkzettel-Funktion im Onlineshop einführen, um Artikel ohne Warenkorb zu speichern.",low,substantive
lidl-plus,Ralf Wörner,3,,"Die App funktioniert soweit ganz ok, Lidl Pay ist für mich nicht nutzbar, da meine Girokontodaten nicht angenommen werden, warum auch immer. Der Support konnte auch nicht helfen.",2026-05-16T00:03:43,True,Payment & checkout,negative,"Lidl Pay nicht nutzbar, da Girokontodaten nicht akzeptiert werden.",,high,substantive
lidl-plus,Paulo Rocha,2,,seit letzten Tagen geht der app nicht .,2026-05-15T22:11:02,True,Performance & stability,negative,App funktioniert seit einigen Tagen nicht mehr.,,high,insufficient
lidl-plus,Max Vest,3,,Die App hat eigentlich gut funktioniert bis sie auf einen Schlag gar nicht mehr geht und auch mehr zu aktualisieren ist und es heißt sie sei nicht mehr kompatibel ob woll das Gerät auf den Stand Android 10 ist und nicht veraltet ist würden uns über eine Rückmeldung freuen,2026-05-15T19:59:06,True,Performance & stability,negative,"App plötzlich nicht mehr kompatibel mit Android 10, kein Update möglich.",Kompatibilität mit Android 10 weiterhin unterstützen.,high,substantive
lidl-plus,NoN Perfect,1,,"Es tut euch leid, dass ich im Moment Probleme mit der App habe? Ihr seit mein Problem. Seit Monaten wird die miese App schlimmer, Preise werden seit Monate nicht angegeben. In meinem Profil ist lediger Rentner ohne Kinder und ohne Haustiere eingestellt. Mir werden immer wieder Gutscheine für Haustierbedarf und Kinderwaren angeboten. Für was haltet ihr mich!? Frech und unseriös, deine Antwort auf Bewertungen unangebracht und verlogen. Kauf mittlerweile bei der Konkurrenz. App gelöscht.",2026-05-15T19:55:00,True,Coupons & discounts,negative,Coupons passen nicht zum Profil; Preise werden seit Monaten nicht angezeigt.,Personalisierte Coupons sollen tatsächlich zum eingestellten Nutzerprofil passen.,medium,substantive
